code,num_gap_segments_norm,av_gap_segment_length,gaps_len_one,gaps_len_two,gaps_len_three,gaps_len_four_plus,num_unique_gaps,num_unique_gaps_norm,avg_unique_gap_length,gaps_1seq_len1,gaps_2seq_len1,gaps_1seq_len2,gaps_2seq_len2,gaps_1seq_len3,gaps_2seq_len3,gaps_1seq_len4plus,gaps_2seq_len4plus,gaps_all_except_1_len1,gaps_all_except_1_len2,gaps_all_except_1_len3,gaps_all_except_1_len4plus,num_cols_no_gaps,num_cols_1_gap,num_cols_2_gaps,num_cols_all_gaps_except1,single_char_count,double_char_count,seq_max_len,seq_min_len
'PRANK_b0#0123_hhT_tree_47_OP_0.06224031551241854_Split_123.fasta', 75.743, 15.126, 14.9, 3.786, 4.657, 52.4, 137, 1.957, 30.234, 11, 2, 13, 1, 8, 2, 105, 15, 1, 0, 0, 0, 4, 11, 23, 961, 1917, 1639, 280, 107
'PRANK_b0#0123_htH_tree_47_OP_0.06224031551241854_Split_123.fasta', 78.5, 14.595, 14.943, 4.743, 4.657, 54.157, 131, 1.871, 31.71, 8, 1, 11, 1, 8, 2, 104, 13, 1, 0, 0, 1, 5, 10, 22, 961, 2105, 1639, 280, 107
'PRANK_b0#0123_ttH_tree_47_OP_0.06224031551241854_Split_123.fasta', 79.457, 14.419, 16.614, 3.843, 3.757, 55.243, 130, 1.857, 31.885, 8, 2, 11, 1, 10, 2, 101, 12, 1, 0, 0, 1, 5, 10, 22, 961, 2234, 1572, 280, 107
'PRANK_b0#0125_hhH_tree_22_OP_0.19755149907080016_Split_125.fasta', 90.757, 13.197, 13.114, 9.871, 3.671, 64.1, 164, 2.343, 31.079, 14, 4, 10, 3, 9, 1, 131, 22, 1, 0, 0, 0, 4, 10, 15, 962, 3449, 1402, 280, 107
'PRANK_b0#0125_hhH_tree_70_OP_0.32271271259524825_Split_125.fasta', 102.014, 12.809, 10.529, 8.657, 8.071, 74.757, 237, 3.386, 28.603, 22, 6, 16, 1, 19, 3, 180, 31, 0, 0, 0, 0, 3, 8, 15, 1121, 4159, 1780, 280, 107
'PRANK_b0#0125_hhH_tree_99_OP_0.07721329910007868_Split_125.fasta', 85.843, 13.859, 13.943, 7.186, 4.943, 59.771, 130, 1.857, 34.754, 14, 3, 10, 4, 7, 1, 99, 21, 1, 0, 0, 1, 5, 20, 11, 1031, 2873, 1468, 280, 107
'PRANK_b0#0125_htH_tree_70_OP_0.32271271259524825_Split_125.fasta', 102.186, 12.758, 11.414, 9.5, 9.157, 72.114, 241, 3.443, 27.207, 24, 6, 18, 1, 18, 4, 181, 29, 1, 0, 0, 0, 3, 9, 15, 1120, 4185, 1765, 280, 107
'PRANK_b0#0125_htH_tree_99_OP_0.07721329910007868_Split_125.fasta', 86.4, 13.747, 14.857, 7.114, 5.129, 59.3, 130, 1.857, 34.638, 17, 3, 8, 3, 8, 2, 97, 19, 1, 0, 0, 1, 5, 20, 11, 1027, 2944, 1465, 280, 107
'PRANK_b0#0125_htT_tree_22_OP_0.19755149907080016_Split_125.fasta', 90.071, 13.297, 10.614, 10.714, 2.9, 65.843, 161, 2.3, 31.23, 16, 7, 11, 4, 11, 2, 123, 25, 1, 0, 0, 0, 3, 10, 17, 960, 3275, 1599, 280, 107
'PRANK_b0#0125_htT_tree_70_OP_0.32271271259524825_Split_125.fasta', 104.114, 12.522, 12.3, 9.586, 9.914, 72.314, 239, 3.414, 27.172, 28, 2, 18, 1, 16, 3, 177, 32, 1, 0, 0, 0, 4, 8, 14, 1120, 4435, 1554, 280, 107
'PRANK_b0#0125_htT_tree_99_OP_0.07721329910007868_Split_125.fasta', 86.3, 13.763, 13.971, 7.129, 5.029, 60.171, 131, 1.871, 33.489, 16, 3, 9, 3, 6, 3, 100, 19, 1, 0, 0, 1, 5, 20, 10, 1027, 2881, 1407, 280, 107
'PRANK_b0#0125_thH_tree_22_OP_0.19755149907080016_Split_125.fasta', 90.071, 13.297, 13.129, 9.886, 3.029, 64.029, 162, 2.314, 31.951, 11, 6, 11, 3, 10, 2, 130, 23, 1, 0, 0, 0, 4, 10, 15, 962, 3395, 1340, 280, 107
'PRANK_b0#0125_thH_tree_70_OP_0.32271271259524825_Split_125.fasta', 102.886, 12.691, 11.343, 9.629, 8.214, 73.7, 238, 3.4, 27.744, 23, 4, 19, 2, 16, 4, 180, 31, 1, 0, 0, 0, 3, 9, 15, 1122, 4168, 1892, 280, 107
'PRANK_b0#0125_thH_tree_99_OP_0.07721329910007868_Split_125.fasta', 86.4, 13.747, 13.957, 7.143, 5.957, 59.343, 130, 1.857, 34.515, 15, 3, 8, 4, 7, 1, 100, 19, 1, 0, 0, 1, 5, 20, 11, 1027, 2948, 1404, 280, 107
'PRANK_b0#0125_ttT_tree_22_OP_0.19755149907080016_Split_125.fasta', 90.071, 13.297, 9.686, 10.714, 2.886, 66.786, 163, 2.329, 31.387, 15, 7, 13, 3, 10, 2, 125, 23, 1, 0, 0, 0, 3, 10, 17, 961, 3276, 1596, 280, 107
'PRANK_b0#0130_hhH_tree_7_OP_0.08037493730611883_Split_130.fasta', 88.071, 13.157, 10.343, 9.543, 7.343, 60.843, 121, 1.729, 33.719, 12, 7, 10, 3, 5, 2, 94, 19, 1, 0, 0, 0, 4, 14, 19, 987, 3127, 1475, 280, 107
'PRANK_b0#0130_hhT_tree_7_OP_0.08037493730611883_Split_130.fasta', 85.986, 13.476, 12.086, 9.686, 6.486, 57.729, 125, 1.786, 31.464, 12, 6, 9, 3, 6, 2, 98, 19, 1, 0, 0, 0, 4, 14, 20, 988, 2883, 1451, 280, 107
'PRANK_b0#0130_htH_tree_7_OP_0.08037493730611883_Split_130.fasta', 85.871, 13.494, 9.614, 9.529, 7.329, 59.4, 125, 1.786, 32.28, 13, 8, 9, 3, 4, 2, 99, 19, 1, 0, 0, 0, 4, 14, 20, 987, 2906, 1429, 280, 107
'PRANK_b0#0130_thH_tree_7_OP_0.08037493730611883_Split_130.fasta', 88.386, 13.121, 11.229, 8.714, 8.2, 60.243, 120, 1.714, 33.642, 12, 7, 10, 3, 4, 1, 94, 22, 1, 0, 0, 0, 4, 14, 20, 989, 3150, 1470, 280, 107
'PRANK_b0#0131_hhH_tree_28_OP_0.08655478024241947_Split_131.fasta', 88.5, 13.048, 11.529, 11.857, 6.329, 58.786, 132, 1.886, 32.432, 14, 4, 9, 2, 6, 2, 103, 28, 1, 1, 0, 0, 5, 12, 21, 960, 2997, 1592, 280, 107
'PRANK_b0#0131_hhT_tree_28_OP_0.08655478024241947_Split_131.fasta', 88.114, 13.127, 12.414, 12.743, 6.257, 56.7, 134, 1.914, 32.06, 16, 4, 6, 2, 9, 2, 103, 27, 1, 1, 0, 0, 5, 12, 21, 965, 2974, 1516, 280, 107
'PRANK_b0#0131_htH_tree_28_OP_0.08655478024241947_Split_131.fasta', 89.171, 12.949, 12.371, 12.743, 5.429, 58.629, 132, 1.886, 32.015, 13, 4, 8, 2, 8, 2, 103, 29, 1, 1, 0, 0, 5, 12, 21, 960, 3045, 1691, 280, 107
'PRANK_b0#0131_htT_tree_28_OP_0.08655478024241947_Split_131.fasta', 89.3, 12.931, 14.171, 11.8, 5.471, 57.857, 132, 1.886, 31.742, 15, 4, 9, 2, 8, 2, 100, 26, 1, 0, 0, 0, 5, 12, 21, 961, 3187, 1457, 280, 107
'PRANK_b0#0132_hhT_tree_21_OP_0.4322335394691617_Split_132.fasta', 104.014, 12.928, 17.843, 11.971, 4.971, 69.229, 280, 4.0, 26.429, 33, 6, 21, 6, 13, 4, 213, 39, 1, 0, 0, 0, 3, 9, 13, 1094, 4485, 1594, 280, 107
'PRANK_b0#0132_hhT_tree_24_OP_0.4561327584278544_Split_132.fasta', 109.129, 12.579, 13.886, 13.314, 10.529, 71.4, 294, 4.2, 25.986, 24, 9, 25, 5, 16, 4, 229, 51, 0, 0, 0, 0, 4, 3, 17, 1094, 4670, 1844, 280, 107
'PRANK_b0#0132_htH_tree_21_OP_0.4322335394691617_Split_132.fasta', 99.671, 13.351, 16.886, 8.5, 4.043, 70.243, 282, 4.029, 26.025, 28, 10, 21, 7, 19, 5, 214, 36, 1, 0, 0, 0, 4, 8, 12, 1082, 3935, 1851, 280, 107
'PRANK_b0#0132_htH_tree_24_OP_0.4561327584278544_Split_132.fasta', 109.943, 12.458, 14.5, 9.457, 9.671, 76.314, 299, 4.271, 24.334, 29, 10, 27, 4, 15, 3, 228, 49, 0, 0, 0, 0, 4, 3, 17, 1093, 4584, 2106, 280, 107
'PRANK_b0#0132_htT_tree_24_OP_0.4561327584278544_Split_132.fasta', 109.243, 12.566, 13.443, 14.729, 9.586, 71.486, 292, 4.171, 25.87, 28, 11, 25, 5, 18, 4, 221, 51, 0, 0, 0, 0, 4, 3, 17, 1094, 4734, 1733, 280, 107
'PRANK_b0#0132_ttH_tree_21_OP_0.4322335394691617_Split_132.fasta', 101.343, 13.111, 16.914, 8.543, 5.629, 70.257, 280, 4.0, 25.832, 28, 11, 22, 8, 16, 4, 214, 35, 1, 0, 0, 0, 4, 8, 12, 1080, 4043, 1975, 280, 107
'PRANK_b0#0132_ttH_tree_24_OP_0.4561327584278544_Split_132.fasta', 111.6, 12.273, 14.557, 11.2, 9.786, 76.057, 298, 4.257, 24.332, 31, 9, 30, 4, 17, 4, 220, 49, 0, 0, 0, 0, 4, 3, 17, 1094, 4833, 1970, 280, 107
'PRANK_b0#0132_ttT_tree_21_OP_0.4322335394691617_Split_132.fasta', 101.471, 13.065, 16.829, 12.929, 4.186, 67.529, 281, 4.014, 25.665, 36, 6, 17, 3, 20, 6, 208, 43, 1, 0, 0, 0, 3, 9, 13, 1074, 4024, 1876, 280, 107
'PRANK_b0#0133_htH_tree_51_OP_0.06036912928019017_Split_133.fasta', 82.043, 14.233, 15.8, 6.529, 6.443, 53.271, 131, 1.871, 37.588, 7, 2, 11, 1, 6, 3, 107, 19, 1, 1, 0, 0, 5, 6, 19, 984, 2608, 1501, 280, 107
'PRANK_b0#0133_htT_tree_51_OP_0.06036912928019017_Split_133.fasta', 81.2, 14.381, 12.257, 6.5, 7.286, 55.157, 132, 1.886, 36.455, 10, 2, 7, 2, 7, 3, 108, 18, 1, 1, 0, 0, 5, 6, 19, 984, 2617, 1319, 280, 107
'PRANK_b0#0133_thH_tree_51_OP_0.06036912928019017_Split_133.fasta', 82.043, 14.233, 16.671, 5.714, 6.429, 53.229, 133, 1.9, 37.323, 8, 2, 11, 1, 7, 3, 107, 19, 1, 1, 0, 0, 5, 6, 21, 983, 2665, 1441, 280, 107
'PRANK_b0#0133_ttH_tree_51_OP_0.06036912928019017_Split_133.fasta', 82.014, 14.238, 14.071, 8.257, 6.429, 53.257, 132, 1.886, 36.841, 11, 1, 8, 3, 7, 2, 106, 19, 1, 1, 0, 0, 5, 6, 20, 984, 2600, 1508, 280, 107
'PRANK_b0#0134_hhH_tree_74_OP_0.10164582544762207_Split_134.fasta', 85.057, 13.823, 13.571, 10.043, 3.871, 57.571, 148, 2.114, 30.581, 19, 3, 13, 1, 10, 5, 106, 23, 1, 1, 0, 0, 5, 8, 19, 984, 2520, 1632, 280, 107
'PRANK_b0#0134_htT_tree_74_OP_0.10164582544762207_Split_134.fasta', 87.743, 13.388, 14.557, 10.814, 4.829, 57.543, 138, 1.971, 31.304, 17, 6, 10, 0, 11, 6, 100, 23, 1, 1, 0, 0, 5, 8, 20, 984, 2891, 1615, 280, 107
'PRANK_b0#0134_thT_tree_74_OP_0.10164582544762207_Split_134.fasta', 86.829, 13.529, 12.757, 11.7, 4.857, 57.514, 140, 2.0, 30.9, 19, 6, 10, 0, 12, 5, 99, 23, 1, 1, 0, 0, 5, 8, 19, 984, 2764, 1678, 280, 107
'PRANK_b0#0134_ttH_tree_74_OP_0.10164582544762207_Split_134.fasta', 85.129, 13.811, 13.643, 10.029, 3.871, 57.586, 147, 2.1, 30.422, 20, 5, 14, 0, 10, 5, 103, 23, 1, 1, 0, 0, 5, 8, 20, 984, 2527, 1683, 280, 107
'PRANK_b0#0135_hhH_tree_33_OP_0.3080112692508526_Split_135.fasta', 92.257, 13.416, 12.629, 9.543, 6.3, 63.786, 230, 3.286, 26.591, 29, 11, 18, 1, 14, 1, 169, 37, 1, 0, 0, 0, 3, 9, 12, 1002, 3257, 1927, 280, 107
'PRANK_b0#0135_hhT_tree_33_OP_0.3080112692508526_Split_135.fasta', 95.157, 13.081, 15.029, 9.571, 5.657, 64.9, 228, 3.257, 26.412, 28, 7, 20, 2, 14, 0, 166, 38, 1, 0, 0, 1, 4, 8, 12, 1009, 3650, 1709, 280, 107
'PRANK_b0#0135_hhT_tree_49_OP_0.4139658190699506_Split_135.fasta', 111.986, 11.633, 16.029, 14.171, 9.386, 72.4, 267, 3.814, 26.85, 32, 9, 23, 0, 20, 3, 192, 36, 0, 0, 0, 0, 0, 7, 14, 1064, 5026, 1665, 280, 107
'PRANK_b0#0135_htH_tree_33_OP_0.3080112692508526_Split_135.fasta', 93.457, 13.308, 13.429, 10.557, 5.329, 64.143, 227, 3.243, 26.471, 27, 8, 18, 2, 12, 1, 170, 37, 1, 0, 0, 1, 4, 8, 12, 1006, 3480, 1809, 280, 107
'PRANK_b0#0135_htH_tree_49_OP_0.4139658190699506_Split_135.fasta', 108.614, 11.994, 15.086, 12.557, 7.729, 73.243, 268, 3.829, 25.496, 33, 10, 25, 1, 22, 3, 188, 39, 0, 0, 0, 0, 0, 7, 14, 1066, 4597, 1860, 280, 107
'PRANK_b0#0135_htH_tree_89_OP_0.3834228012661432_Split_135.fasta', 111.714, 11.598, 16.414, 15.114, 6.014, 74.171, 251, 3.586, 26.769, 29, 4, 21, 3, 12, 2, 189, 28, 0, 0, 0, 0, 0, 7, 14, 1092, 5073, 1555, 280, 107
'PRANK_b0#0135_htT_tree_89_OP_0.3834228012661432_Split_135.fasta', 109.529, 11.793, 17.486, 13.457, 4.986, 73.6, 245, 3.5, 27.041, 27, 6, 20, 2, 13, 1, 185, 32, 0, 0, 0, 0, 4, 7, 14, 1080, 4781, 1438, 280, 107
'PRANK_b0#0135_thH_tree_49_OP_0.4139658190699506_Split_135.fasta', 111.214, 11.714, 14.086, 13.514, 11.043, 72.571, 263, 3.757, 25.711, 33, 6, 26, 2, 22, 3, 182, 41, 0, 0, 0, 0, 0, 7, 13, 1066, 4849, 1849, 280, 107
'PRANK_b0#0135_thT_tree_49_OP_0.4139658190699506_Split_135.fasta', 112.557, 11.574, 17.814, 14.0, 8.614, 72.129, 271, 3.871, 26.48, 32, 9, 27, 0, 20, 2, 192, 36, 0, 0, 0, 0, 0, 7, 16, 1062, 5105, 1622, 280, 107
'PRANK_b0#0135_thT_tree_89_OP_0.3834228012661432_Split_135.fasta', 109.557, 11.726, 18.557, 12.957, 5.029, 73.014, 240, 3.429, 27.154, 23, 3, 19, 1, 15, 0, 183, 32, 0, 0, 0, 0, 3, 8, 14, 1072, 4720, 1639, 280, 107
'PRANK_b0#0135_ttH_tree_33_OP_0.3080112692508526_Split_135.fasta', 94.5, 13.15, 15.2, 8.929, 6.286, 64.086, 226, 3.229, 26.765, 26, 7, 20, 2, 12, 0, 168, 38, 1, 0, 0, 1, 4, 8, 12, 1004, 3673, 1629, 280, 107
'PRANK_b0#0135_ttT_tree_89_OP_0.3834228012661432_Split_135.fasta', 108.229, 11.935, 19.571, 13.5, 2.4, 72.757, 247, 3.529, 27.287, 24, 4, 22, 2, 13, 2, 188, 31, 0, 0, 0, 0, 4, 7, 15, 1080, 4560, 1614, 280, 107
'PRANK_b1#0000_hhH_tree_53_OP_0.47852604537467147_Split_0.fasta', 115.029, 11.716, 18.0, 12.1, 8.971, 75.957, 318, 4.543, 24.044, 38, 7, 28, 5, 19, 5, 233, 41, 1, 0, 0, 0, 4, 4, 11, 1087, 5187, 1816, 280, 107
'PRANK_b1#0000_hhT_tree_53_OP_0.47852604537467147_Split_0.fasta', 113.414, 11.989, 19.043, 11.814, 10.6, 71.957, 319, 4.557, 24.138, 47, 7, 26, 6, 20, 7, 226, 42, 1, 0, 0, 0, 4, 3, 11, 1105, 5108, 1640, 280, 107
'PRANK_b1#0000_htH_tree_53_OP_0.47852604537467147_Split_0.fasta', 116.029, 11.641, 17.143, 11.143, 9.057, 78.686, 313, 4.471, 24.137, 38, 7, 25, 4, 22, 5, 228, 42, 1, 0, 0, 0, 4, 4, 10, 1093, 5304, 1787, 280, 107
'PRANK_b1#0000_htT_tree_53_OP_0.47852604537467147_Split_0.fasta', 115.371, 11.872, 19.171, 12.129, 9.957, 74.114, 315, 4.5, 24.371, 41, 11, 24, 6, 18, 8, 232, 35, 1, 0, 0, 0, 4, 3, 12, 1123, 5255, 1744, 280, 107
'PRANK_b1#0001_hhH_tree_8_OP_0.2276529131536924_Split_1.fasta', 89.857, 13.496, 11.114, 14.643, 3.943, 60.157, 169, 2.414, 28.787, 19, 5, 12, 7, 9, 1, 129, 32, 1, 0, 0, 0, 6, 12, 19, 1004, 2964, 1640, 280, 107
'PRANK_b1#0001_hhH_tree_97_OP_0.3824806079306679_Split_1.fasta', 108.886, 12.083, 12.929, 11.829, 10.271, 73.857, 269, 3.843, 23.059, 36, 4, 31, 3, 23, 4, 179, 44, 0, 0, 0, 0, 4, 7, 21, 1089, 4737, 1680, 280, 107
'PRANK_b1#0001_hhT_tree_8_OP_0.2276529131536924_Split_1.fasta', 91.371, 13.174, 13.0, 12.157, 4.671, 61.543, 165, 2.357, 29.048, 14, 4, 13, 8, 11, 0, 127, 30, 1, 0, 0, 0, 6, 12, 19, 987, 3147, 1560, 280, 107
'PRANK_b1#0001_hhT_tree_97_OP_0.3824806079306679_Split_1.fasta', 106.014, 12.401, 13.143, 11.414, 10.271, 71.186, 268, 3.829, 24.134, 36, 4, 27, 3, 24, 7, 181, 43, 0, 0, 0, 0, 4, 6, 22, 1088, 4453, 1690, 280, 107
'PRANK_b1#0001_htH_tree_8_OP_0.2276529131536924_Split_1.fasta', 89.614, 13.432, 11.0, 13.871, 4.843, 59.9, 172, 2.457, 28.395, 19, 3, 15, 7, 7, 1, 131, 31, 1, 0, 0, 0, 6, 12, 19, 986, 2958, 1616, 280, 107
'PRANK_b1#0001_htH_tree_97_OP_0.3824806079306679_Split_1.fasta', 107.186, 12.275, 12.143, 10.986, 11.086, 72.971, 273, 3.9, 23.198, 39, 4, 27, 3, 21, 6, 186, 42, 0, 0, 0, 0, 4, 7, 21, 1089, 4505, 1797, 280, 107
'PRANK_b1#0001_htT_tree_8_OP_0.2276529131536924_Split_1.fasta', 90.743, 13.353, 13.014, 12.143, 4.671, 60.914, 170, 2.429, 28.353, 17, 3, 14, 7, 9, 1, 130, 31, 1, 0, 0, 0, 6, 12, 19, 1003, 3104, 1501, 280, 107
'PRANK_b1#0001_htT_tree_97_OP_0.3824806079306679_Split_1.fasta', 106.0, 12.403, 12.214, 11.471, 12.014, 70.3, 269, 3.843, 22.9, 39, 4, 30, 3, 21, 5, 179, 45, 0, 0, 0, 0, 4, 6, 22, 1088, 4510, 1626, 280, 107
'PRANK_b1#0002_hhH_tree_25_OP_0.25335942582204757_Split_2.fasta', 102.129, 12.305, 11.614, 16.157, 8.714, 65.643, 201, 2.871, 27.468, 20, 3, 14, 5, 16, 5, 151, 23, 1, 0, 0, 0, 4, 6, 17, 1092, 4041, 1948, 280, 107
'PRANK_b1#0002_hhT_tree_25_OP_0.25335942582204757_Split_2.fasta', 99.786, 12.594, 12.571, 12.871, 7.914, 66.429, 202, 2.886, 27.723, 16, 3, 19, 6, 12, 7, 155, 21, 1, 0, 0, 0, 4, 6, 16, 1090, 3760, 2005, 280, 107
'PRANK_b1#0002_htH_tree_25_OP_0.25335942582204757_Split_2.fasta', 103.614, 12.148, 12.1, 14.443, 12.014, 65.057, 201, 2.871, 27.373, 17, 7, 17, 4, 16, 7, 151, 23, 1, 0, 0, 0, 4, 6, 17, 1091, 4179, 1979, 280, 107
'PRANK_b1#0002_htT_tree_25_OP_0.25335942582204757_Split_2.fasta', 102.014, 12.319, 12.971, 12.086, 12.714, 64.243, 208, 2.971, 27.644, 21, 3, 19, 6, 11, 6, 157, 20, 1, 0, 0, 0, 3, 7, 16, 1091, 4081, 1903, 280, 107
'PRANK_b1#0003_hhH_tree_48_OP_0.3083909011181323_Split_3.fasta', 99.057, 12.293, 16.457, 12.014, 5.971, 64.614, 217, 3.1, 25.382, 24, 5, 25, 4, 9, 3, 159, 36, 1, 0, 0, 0, 3, 10, 18, 995, 3837, 1835, 280, 107
'PRANK_b1#0003_hhT_tree_48_OP_0.3083909011181323_Split_3.fasta', 97.314, 12.452, 15.757, 11.271, 5.914, 64.371, 222, 3.171, 24.775, 27, 3, 29, 3, 10, 3, 156, 35, 1, 0, 0, 0, 3, 10, 18, 995, 3677, 1827, 280, 107
'PRANK_b1#0003_htH_tree_48_OP_0.3083909011181323_Split_3.fasta', 98.214, 12.399, 15.843, 10.3, 5.957, 66.114, 218, 3.114, 25.257, 24, 4, 28, 3, 8, 3, 158, 37, 1, 0, 0, 0, 3, 10, 18, 995, 3725, 1892, 280, 107
'PRANK_b1#0003_htT_tree_48_OP_0.3083909011181323_Split_3.fasta', 97.314, 12.452, 14.9, 12.843, 5.914, 63.657, 222, 3.171, 24.901, 28, 4, 25, 4, 10, 3, 159, 34, 1, 0, 0, 0, 3, 10, 18, 995, 3676, 1822, 280, 107
'PRANK_b1#0005_hhH_tree_65_OP_0.4947287218713613_Split_5.fasta', 113.471, 12.238, 16.229, 10.771, 9.386, 77.086, 296, 4.229, 26.574, 31, 12, 30, 6, 25, 4, 210, 42, 0, 0, 0, 0, 4, 4, 13, 1135, 5231, 1483, 280, 107
'PRANK_b1#0005_hhT_tree_65_OP_0.4947287218713613_Split_5.fasta', 111.586, 12.436, 14.929, 12.7, 9.286, 74.671, 292, 4.171, 25.853, 35, 10, 26, 6, 28, 5, 203, 46, 0, 0, 0, 0, 4, 4, 13, 1133, 5031, 1541, 280, 107
'PRANK_b1#0005_htH_tree_65_OP_0.4947287218713613_Split_5.fasta', 116.143, 12.017, 16.386, 13.029, 9.357, 77.371, 297, 4.243, 26.859, 29, 10, 25, 4, 28, 4, 215, 40, 0, 0, 0, 0, 4, 4, 13, 1148, 5434, 1636, 280, 107
'PRANK_b1#0005_htT_tree_65_OP_0.4947287218713613_Split_5.fasta', 112.371, 12.358, 15.971, 12.586, 8.629, 75.186, 292, 4.171, 26.041, 34, 10, 26, 5, 26, 6, 206, 40, 0, 0, 0, 0, 4, 4, 13, 1136, 5075, 1546, 280, 107
'PRANK_b1#0008_hhH_tree_16_OP_0.443197383444649_Split_8.fasta', 110.929, 12.438, 12.071, 10.857, 10.543, 77.457, 311, 4.443, 26.244, 31, 7, 26, 4, 20, 5, 234, 49, 1, 0, 0, 0, 4, 5, 12, 1147, 4480, 2170, 280, 107
'PRANK_b1#0008_hhT_tree_16_OP_0.443197383444649_Split_8.fasta', 107.486, 12.734, 14.386, 8.3, 12.871, 71.929, 310, 4.429, 26.403, 25, 6, 32, 6, 17, 6, 236, 47, 1, 0, 0, 0, 4, 5, 12, 1121, 4411, 2024, 280, 107
'PRANK_b1#0008_htH_tree_16_OP_0.443197383444649_Split_8.fasta', 110.143, 12.527, 13.814, 9.186, 10.629, 76.514, 311, 4.443, 26.823, 29, 7, 27, 4, 17, 6, 238, 48, 1, 0, 0, 0, 4, 5, 12, 1147, 4479, 2009, 280, 107
'PRANK_b1#0008_htT_tree_16_OP_0.443197383444649_Split_8.fasta', 109.043, 12.543, 16.1, 8.143, 11.729, 73.071, 310, 4.429, 26.694, 27, 7, 27, 4, 20, 7, 236, 45, 1, 0, 0, 0, 4, 5, 12, 1121, 4587, 2014, 280, 107
'PRANK_b1#0009_hhH_tree_3_OP_0.0031219824369998483_Split_9.fasta', 72.471, 15.216, 6.829, 7.371, 7.3, 50.971, 95, 1.357, 34.326, 9, 1, 8, 3, 5, 0, 73, 16, 1, 0, 0, 1, 5, 19, 18, 950, 1849, 1175, 280, 107
'PRANK_b1#0009_hhT_tree_3_OP_0.0031219824369998483_Split_9.fasta', 74.014, 14.845, 7.2, 5.457, 7.686, 53.671, 87, 1.243, 36.943, 9, 1, 6, 3, 4, 0, 68, 15, 1, 0, 0, 1, 5, 19, 17, 948, 1934, 1261, 280, 107
'PRANK_b1#0009_htH_tree_3_OP_0.0031219824369998483_Split_9.fasta', 71.657, 15.389, 6.029, 7.357, 5.557, 52.714, 97, 1.386, 34.639, 9, 1, 9, 2, 6, 1, 73, 16, 1, 0, 0, 1, 5, 19, 18, 950, 1913, 941, 280, 107
'PRANK_b1#0009_htT_tree_3_OP_0.0031219824369998483_Split_9.fasta', 70.671, 15.547, 6.414, 4.571, 5.929, 53.757, 94, 1.343, 34.681, 10, 1, 6, 3, 6, 0, 72, 15, 1, 0, 0, 1, 5, 19, 18, 948, 1640, 1266, 280, 107
'PRANK_b1#0010_hhH_tree_11_OP_0.02501047234205872_Split_10.fasta', 80.971, 14.211, 11.457, 6.614, 9.186, 53.714, 113, 1.614, 39.69, 14, 2, 7, 1, 8, 1, 84, 16, 1, 0, 0, 0, 3, 10, 13, 931, 2770, 1149, 280, 107
'PRANK_b1#0010_hhT_tree_11_OP_0.02501047234205872_Split_10.fasta', 79.571, 14.461, 9.157, 7.9, 8.814, 53.7, 116, 1.657, 38.957, 16, 2, 7, 1, 8, 1, 85, 15, 1, 0, 0, 0, 3, 10, 12, 931, 2676, 1158, 280, 107
'PRANK_b1#0010_htH_tree_11_OP_0.02501047234205872_Split_10.fasta', 78.257, 14.704, 9.686, 6.586, 9.186, 52.8, 120, 1.714, 38.625, 16, 3, 7, 0, 8, 1, 89, 16, 1, 0, 0, 0, 3, 10, 12, 931, 2448, 1166, 280, 107
'PRANK_b1#0010_htT_tree_11_OP_0.02501047234205872_Split_10.fasta', 79.6, 14.456, 10.071, 7.0, 8.8, 53.729, 118, 1.686, 38.305, 16, 1, 7, 1, 8, 1, 87, 15, 1, 0, 0, 0, 3, 10, 12, 931, 2742, 1031, 280, 107
'PRANK_b1#0014_hhH_tree_80_OP_0.35530046303159746_Split_14.fasta', 104.986, 11.808, 17.457, 15.357, 8.229, 63.943, 230, 3.286, 26.209, 26, 11, 20, 3, 21, 6, 163, 41, 0, 0, 0, 0, 2, 4, 15, 1007, 4456, 1300, 280, 107
'PRANK_b1#0014_hhT_tree_80_OP_0.35530046303159746_Split_14.fasta', 104.2, 11.773, 18.857, 12.729, 7.029, 65.586, 232, 3.314, 24.853, 29, 6, 17, 3, 21, 4, 165, 40, 0, 0, 0, 0, 2, 6, 14, 993, 4427, 1490, 280, 107
'PRANK_b1#0014_htH_tree_80_OP_0.35530046303159746_Split_14.fasta', 105.843, 11.675, 18.3, 14.514, 8.957, 64.071, 233, 3.329, 26.034, 25, 11, 17, 4, 20, 4, 171, 39, 0, 0, 0, 0, 1, 6, 14, 1004, 4567, 1284, 280, 107
'PRANK_b1#0014_htT_tree_80_OP_0.35530046303159746_Split_14.fasta', 104.271, 11.793, 19.6, 12.129, 7.057, 65.486, 233, 3.329, 24.571, 29, 7, 16, 3, 21, 5, 167, 40, 0, 0, 0, 0, 2, 7, 14, 996, 4495, 1336, 280, 107
'PRANK_b1#0015_hhH_tree_86_OP_0.44032064231428447_Split_15.fasta', 104.171, 12.505, 13.814, 12.243, 10.914, 67.2, 266, 3.8, 21.838, 40, 9, 23, 0, 24, 5, 179, 49, 0, 0, 0, 0, 5, 7, 17, 1060, 4507, 1383, 280, 107
'PRANK_b1#0015_hhT_tree_86_OP_0.44032064231428447_Split_15.fasta', 103.057, 12.621, 13.371, 13.571, 11.529, 64.586, 257, 3.671, 22.233, 31, 10, 26, 1, 19, 7, 181, 50, 0, 0, 0, 0, 5, 7, 19, 1054, 4497, 1245, 280, 107
